ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-657554,601.0,C[C@]1(CCCCN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1CCCCN1
EN300-657547,481.0,CC1(CCN([C@@H]1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4)C,CC1(C)CCNC1
EN300-657540,637.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N(CCC(=O)O)CC4CC4,CCNCC1CC1
EN300-657525,601.0,CC1CC(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCNC1
EN300-657537,194.0,CN(C(=O)OCC1c2ccccc2-c3c1cccc3)C4(CCCC4)C(=O)O,CNC1CCCC1
EN300-7051713,1488.0,CC1(C[C@@H](CN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O)C,CC1(C)CCCN1
EN300-28256437,1603.0,CC(C)(C1CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC(C)C1CNC1
EN300-1717000,862.0,C[C@H]1CC[C@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCNC1
EN300-1717258,644.0,CC1([C@H](CCN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O)C,CC1(C)CCCN1
EN300-6499206,623.0,C[C@@]1(CCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)CC(=O)O,CC1(C)CCNC1
EN300-1556065,1235.0,CCC1CCN(C1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CC[C@H]1CCNC1
EN300-6737492,785.0,C[C@@H]1CC[C@@H](CN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1CCCCN1
EN300-6489030,642.0,CC1(C[C@@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O)C,CC1(C)CCNC1
EN300-6489392,601.0,C[C@@H]1CCN(C[C@@H]1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CC1CCNCC1
EN300-657558,25.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)CC(=O)O,CC1CCNCC1
EN300-657555,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H](C4)CCC(=O)O,CC[C@H]1CCNC1
EN300-657552,770.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC[C@@H](C4)C(=O)O,C1CCCNCC1
EN300-657550,481.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@H](C4)CC(=O)O,C[C@@H]1CCCNC1
EN300-657527,607.0,CC1CN(CCC1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@H]1CCCNC1
EN300-81209,231.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N(CC(=O)O)C4CCCC4,CNC1CCCC1
EN300-624014,601.0,CC1(CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC1CCNCC1
EN300-1085860,538.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC[C@@H]4CC(=O)O,C[C@H]1CCCCN1
EN300-1073161,842.0,C[C@H]1CN(C[C@]1(C)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@H]1CNC[C@@H]1C
EN300-657557,749.0,CC[C@@]1(CCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC[C@H]1CCNC1
EN300-657549,601.0,CC1(CN(C[C@@H]1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4)C,CC1(C)CCNC1
EN300-657526,701.0,CC1CCC(CN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCCN1
EN300-657517,735.0,CC1(CC[C@H](N1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O)C,CC1(C)CCCN1
EN300-658331,601.0,C[C@@]1(CCCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCNC1
EN300-740849,701.0,C[C@H]1C[C@H](CCN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCCN1
EN300-657546,842.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@H]4CCC(=O)O,CC[C@H]1CCCN1
EN300-332910,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@H]4CCC(=O)O,CC[C@@H]1CCCN1
EN300-298459,862.0,C[C@H]1CCC[C@H](N1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CCCCN1
EN300-170533,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCCC[C@H]4C(=O)O,C1CCCNCC1
EN300-657559,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(=O)NC[C@H]4C(=O)O,O=C1CNCCN1
EN300-657564,601.0,CN1CCN(C[C@H]1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CN1CCNCC1
EN300-657562,1551.0,CN(CC(=O)O)C1CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4,CN(C)C1CNC1
EN300-7494328,743.0,C[C@@H](C(=O)O)N1CC(C1)NC(=O)OCC2c3ccccc3-c4c2cccc4,CCN1CC(N)C1
EN300-316965,39.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCN(CC4)CC(=O)O,CN1CCNCC1
EN300-7432255,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(=C(C4)F)C(=O)O,FC1=CCCNC1
EN300-658370,637.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(=C(C(=O)O)F)C4,FC=C1CCNC1
EN300-28228698,1225.0,C[C@@H]1COC[C@@H](N1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1COCCN1
EN300-816556,538.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@H]4CC(=O)O)O,C[C@@H]1C[C@@H](O)CN1
EN300-35286762,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@H](OCC4)C(=O)O,C1CNCCOC1
EN300-624024,1235.0,C[C@H]1COC[C@H](N1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1COCCN1
EN300-7197168,607.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H](C4)OCC(=O)O,CO[C@H]1CCNC1
EN300-28228692,538.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@H]([C@H](C4)O)C(=O)O,O[C@@H]1CCCNC1
EN300-27733321,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOCC[C@H]4C(=O)O,C1CNCCOC1
EN300-6733522,1318.0,C[C@@H]1CN([C@@H](CO1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@@H]1CNCCO1
EN300-298788,438.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)(C(=O)O)O,OC1CCNCC1
EN300-6487890,813.0,C[C@H]1[C@@H](N(CCO1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@H]1CNCCO1
EN300-1725492,1008.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]([C@H](C4)O)CC(=O)O,C[C@H]1CNC[C@@H]1O
EN300-658327,1235.0,C[C@@H]1[C@H](N(CCO1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1CNCCO1
EN300-657584,749.0,CO[C@@H]1C[C@@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CO[C@@H]1CCNC1
EN300-1073172,842.0,C[C@H]1CN(C[C@H](O1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@H]1CNCCO1
EN300-657578,538.0,CO[C@]1(CCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CO[C@@H]1CCNC1
EN300-304175,672.0,CC1(CC(CN1C(=O)OCC2c3ccccc3-c4c2cccc4)O)C(=O)O,CC1CC(O)CN1
EN300-1717024,1366.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(CO)C(=O)O,OC[C@H]1CCNC1
EN300-7431738,735.0,COC1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)CC(=O)O,COC1(C)CNC1
EN300-7433998,601.0,COCC1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COCC1CNC1
EN300-6737436,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(CC(=O)O)O,C[C@]1(O)CCNC1
EN300-6733310,672.0,CN([C@@H](C1COC1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCC1COC1
EN300-71827,292.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOC[C@@H]4CC(=O)O,C[C@H]1COCCN1
EN300-657590,390.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCO[C@H](C4)CC(=O)O,C[C@H]1CNCCO1
EN300-657576,666.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC(C4C(=O)O)O,O[C@H]1CCCNC1
EN300-657570,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(C4)C(C(=O)O)O,OC[C@H]1CCNC1
EN300-1073171,822.0,C[C@@H]1CN(C[C@H](O1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@@H]1CNCCO1
EN300-657587,883.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)OCCC(=O)O,CCOC1CNC1
EN300-657572,679.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@](C4)(C(=O)O)O,O[C@@H]1CCCNC1
EN300-657566,481.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOC[C@H](C4)C(=O)O,C1CNCCOC1
EN300-658321,252.0,CO[C@@H]1C[C@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CO[C@@H]1CCNC1
EN300-657591,623.0,CN(C(=O)OCC1c2ccccc2-c3c1cccc3)[C@]4(CCOC4)C(=O)O,CN[C@@H]1CCOC1
EN300-657589,862.0,C[C@]1(CN(CCO1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1CNCCO1
EN300-701815,749.0,CO[C@H]1C[C@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CO[C@H]1CCNC1
EN300-81208,601.0,CC(C)CN(CCC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCNCC(C)C
EN300-1662995,19.0,CC[C@H](C)[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c3c1cccc3,CC[C@H](C)CNC
EN300-1556179,601.0,CC(C)(C)CN(CC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CNCC(C)(C)C
EN300-1556108,693.0,CCN(CCCCC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCCNCC
EN300-1556492,418.0,CN(CCCCCC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCCCNC
EN300-1268400,19.0,CC(C)C[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c3c1cccc3,CNCCC(C)C
EN300-305510,205.0,CCCCCN(CC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCCCNC
EN300-1556612,1183.0,CN(C)CCN(CC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CNCCN(C)C
EN300-27728648,1235.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]([C@@](C4)(C(=O)O)O)O,O[C@@H]1CNC[C@H]1O
EN300-26865122,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]([C@@H]([C@H]4C(=O)O)O)O,O[C@H]1CNC[C@H]1O
EN300-6737244,1286.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(CF)C(=O)O,FC[C@@H]1CCNC1
EN300-7456676,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)C[C@@H](C(=O)O)F,FCCC1CNC1
EN300-1708014,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](C[C@H]4CC(=O)O)F,C[C@@H]1C[C@H](F)CN1
EN300-657594,701.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(C4)C(C(=O)O)F,FC[C@H]1CCNC1
EN300-7351910,1370.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](CC[C@H]4C(=O)O)F,F[C@@H]1CCCNC1
EN300-1699646,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@H]4CC(=O)O)F,C[C@@H]1C[C@@H](F)CN1
EN300-755416,735.0,C[C@]1(C[C@@H](CN1C(=O)OCC2c3ccccc3-c4c2cccc4)F)C(=O)O,C[C@H]1C[C@H](F)CN1
EN300-624000,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)(C(=O)O)F,FC1CCNCC1
EN300-27695486,644.0,CC(C)(CN(CC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3)O,CNCC(C)(C)O
EN300-81447,601.0,COCCN(CCC(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCNCCOC
EN300-27747107,985.0,CSC1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CSC1CNC1
EN300-12621457,1379.0,CC1N([C@H](CS1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@H]1NCCS1
EN300-1716608,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CSCC[C@H]4C(=O)O,C1CNCSC1
EN300-7440248,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)([C@@H](C(=O)O)F)O,OC1(CF)CNC1
EN300-657600,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C[C@@H]4C(=O)O)(F)F,FC1(F)CCNC1
EN300-321106,91.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C[C@H]4C(=O)O)(F)F,FC1(F)CCNC1
EN300-81230,672.0,CN(c1ccc(cc1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNc1ccccc1
EN300-1556711,403.0,CN(c1ccccc1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNc1ccccc1
EN300-814203,127.0,c1ccc(cc1)N(CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNc1ccccc1
EN300-39920455,735.0,CN([C@@H](CC(F)F)C(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CNCCC(F)F
EN300-1179499,1249.0,C[C@@H](C(=O)O)N(CC(F)F)C(=O)OCC1c2ccccc2-c3c1cccc3,CCNCC(F)F
EN300-6729293,862.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4Cc5c(coc5C4)C(=O)O,c1cc2c(o1)CNC2
EN300-35281169,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4Cc5c([nH]nc5C(=O)O)C4,c1n[nH]c2c1CNC2
EN300-1165334,763.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C5CCC4C=C(C5)C(=O)O,C1=CC2CCC(C1)N2
EN300-657608,835.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)C#CC(=O)O,C#CC1CCNCC1
EN300-657607,693.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CC(C4C=C5)C(=O)O,C1=CC2CCC1CN2
EN300-657609,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@H](C4)C#CC(=O)O,C#C[C@H]1CCCNC1
EN300-657611,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)(C#N)C(=O)O,N#CC1CCNCC1
EN300-7547714,855.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)(CCC(=O)O)C#N,CCC1(C#N)CNC1
EN300-657612,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cn4cccc4)C(=O)O,NCCn1cccc1
EN300-651000,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCn4cc(nc4)C(=O)O,NCCn1ccnc1
EN300-657620,1445.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCc4nccn4CC(=O)O,Cn1ccnc1CN
EN300-651005,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](Cn4ccnc4)C(=O)O,NCCn1ccnc1
EN300-1671593,1225.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CCC(C5C4)C(=O)O,C1CC2CNCC2C1
EN300-45212794,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5C[C@H](C4)[C@H](C5)C(=O)O,C1C[C@H]2CNC[C@@H]1C2
EN300-657642,666.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CCC4(CC5)C(=O)O,C1CC2CCC1CN2
EN300-657634,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)C5CC(C5)C(=O)O,C1CC(C2CNC2)C1
EN300-6733529,1008.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5C[C@H](C[C@H]5C4)C(=O)O,C1C[C@@H]2CNC[C@@H]2C1
EN300-27754934,1225.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(CCC4C5)CC(=O)O,CC12CCC(C1)NC2
EN300-6737612,849.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H](CC45CC5)C(=O)O,C1CCC2(CC2)NC1
EN300-27708140,1276.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@H]([C@@H]4C5CC5)C(=O)O,C1CN[C@@H](C2CC2)C1
EN300-6737690,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(C5CC5)C(=O)O,C1C[C@H](C2CC2)CN1
EN300-26990566,1576.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5C4CC5CC(=O)O,CC1CC2NCCC12
EN300-27194371,672.0,C=CCCC1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C=CCCC1CNC1
EN300-27126426,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5CC[C@H](C5)[C@H]4C(=O)O,C1C[C@H]2CNC[C@@H]1C2
EN300-26865137,1286.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5CC[C@]5(C4)CC(=O)O,C[C@@]12CC[C@@H]1CNC2
EN300-7436725,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CCC(C5)(C4)C(=O)O,C1CC2CNCC1C2
EN300-7440835,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5C[C@@H](C[C@@H]4C5)C(=O)O,C1C[C@@H]2CN[C@H](C1)C2
EN300-7439930,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4[C@@H]5CC[C@@H](C5)[C@H]4CC(=O)O,C[C@H]1N[C@@H]2CC[C@H]1C2
EN300-1556359,1117.0,c1cc-2c(cc1)C(c3c2cccc3)COC(=O)N4[C@@H]([C@H]5CC[C@@H]4CC5)C(=O)O,C1C[C@H]2CC[C@@H]1CN2
EN300-7547306,1499.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@H]5[C@@]4(CC5)C(=O)O,C1CN[C@@H]2CC[C@H]2C1
EN300-26979008,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC4[C@H]5C[C@@H]5C(=O)O,C1CN[C@H](C2CC2)C1
EN300-26981186,1205.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H]5[C@@H]([C@H]5C(=O)O)CC4,C1C[C@@H]2C[C@@H]2CCN1
EN300-1073223,785.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@]5([C@H]4CCC5)C(=O)O,C1C[C@H]2CCN[C@@H]2C1
EN300-658342,686.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC5(C4)CC5C(=O)O,C1CNCC2(C1)CC2
EN300-657635,1194.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5([C@H]4C(=O)O)CCCC5,C1CCC2(C1)CNC2
EN300-657625,559.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4[C@H]5CCC[C@H]5C[C@H]4C(=O)O,C1C[C@H]2CCN[C@H]2C1
EN300-6733512,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H](C45CCC5)C(=O)O,C1CNC2(C1)CCC2
EN300-26861042,1499.0,CC12CCC(C1)(N(C2)C(=O)OCC3c4ccccc4-c5c3cccc5)C(=O)O,CC12CCC(C1)NC2
EN300-7551570,743.0,C=CC1(CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C=CC1CCNCC1
EN300-26573062,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4[C@@H](CCC45CCC5)C(=O)O,C1CNC2(C1)CCC2
EN300-7354230,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](CC45CCC5)C(=O)O,C1CNC2(C1)CCC2
EN300-6732835,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CC(C4)C(C5)C(=O)O,C1CC2CNCC1C2
EN300-6745922,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5(C4)CC(C5)C(=O)O,C1CC2(C1)CCNC2
EN300-1699111,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(CC5)C[C@H]4CC(=O)O,C[C@@H]1CC2(CC2)CN1
EN300-1587997,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5CCC[C@H]5[C@H]4C(=O)O,C1C[C@@H]2CNC[C@@H]2C1
EN300-657623,763.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5CCC[C@]4(C5)C(=O)O,C1C[C@H]2CN[C@H](C1)C2
EN300-624036,1235.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CCC4C(C5)C(=O)O,C1CC2CCC1CN2
EN300-658324,813.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C5(C4)CCC5)C(=O)O,C1CC2(C1)CCNC2
EN300-657641,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C5CCC4CC(C5)C(=O)O,C1CC2CCC(C1)N2
EN300-657622,666.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(CCC4CC5)C(=O)O,C1CC2CCC1CN2
EN300-701811,666.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]([C@H](C4)C(=O)O)C5CC5,C1C[C@@H](C2CC2)CN1
EN300-267194,693.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5(CC4)C[C@@H]5C(=O)O,C1CC2(CCN1)CC2
EN300-371125,842.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5CCC[C@@]5(C4)C(=O)O,C1C[C@H]2CNC[C@@H]2C1
EN300-7472548,1015.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5[C@H](C4)ON=C5C(=O)O,C1=NO[C@H]2CNC[C@@H]12
EN300-657646,842.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)CC(=NO5)C(=O)O,C1=NOC2(C1)CNC2
EN300-1268009,181.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](C[C@@H]4C(=O)O)N=[N+]=[N-],[N-]=[N+]=N[C@H]1CCNC1
EN300-7438129,270.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@@H]4C(=O)O)N=[N+]=[N-],[N-]=[N+]=N[C@@H]1CCNC1
EN300-1268012,113.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](C[C@H]4C(=O)O)N=[N+]=[N-],[N-]=[N+]=N[C@H]1CCNC1
EN300-304785,216.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@H]4C(=O)O)N=[N+]=[N-],[N-]=[N+]=N[C@@H]1CCNC1
