ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-1455781,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C5(C4)CCCC5)C(=O)O,C1CCC2(C1)CCNC2
EN300-657755,835.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@H](C4)C5(CC5)C(=O)O,C1CNC[C@@H](C2CC2)C1
EN300-657750,822.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5C4CC(CC5)C(=O)O,C1CCC2NCCC2C1
EN300-26690639,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4C5CC5)C(=O)O,C1CC[C@@H](C2CC2)NC1
EN300-7549237,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](CCC45CCC5)C(=O)O,C1CCC2(CCC2)NC1
EN300-27114780,743.0,C=C[C@H]1CN(CC[C@H]1CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C=C[C@H]1CNCC[C@H]1C
EN300-7437509,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5CCC(C4)C(C5)C(=O)O,C1CC2CCC1CNC2
EN300-6734040,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(C5CCC5)C(=O)O,C1CC([C@H]2CCNC2)C1
EN300-6737666,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5(CC4)CC(C5)C(=O)O,C1CC2(C1)CCNCC2
EN300-6730606,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@]5([C@H]4CCC5)C(=O)O,C1CN[C@@H]2CCC[C@H]2C1
EN300-36969839,1225.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)CCC(CC5)C(=O)O,C1CCC2(CC1)CNC2
EN300-1587471,779.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)C5(CC5)C(=O)O,C1CC(C2CC2)CCN1
EN300-624015,35.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4[C@H]5CCCC[C@H]5C[C@H]4C(=O)O,C1CC[C@@H]2NCC[C@@H]2C1
EN300-81291,1183.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C5CCCCC5CC4C(=O)O,C1CCC2NCCC2C1
EN300-657761,1235.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@]5(C4)CC(=NO5)C(=O)O,C1=NO[C@]2(C1)CCNC2
EN300-6759975,721.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)C5=NO[C@@H](C5)C(=O)O,C1CC(C2CNC2)=NO1
EN300-7425727,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCN(CC4)C5(CC5)C(=O)O,C1CN(C2CC2)CCN1
EN300-27716775,1315.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)N5CCC[C@@H]5C(=O)O,C1CCN(C2CNC2)C1
EN300-3408554,538.0,CN([C@@H](CC(F)(F)F)C(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CNCCC(F)(F)F
EN300-1556619,463.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N(CCC(F)(F)F)CC(=O)O,CNCCC(F)(F)F
EN300-1166975,1040.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5COCC[C@]5(C4)C(=O)O,C1C[C@@H]2CNC[C@H]2CO1
EN300-657770,679.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5([C@H]4C(=O)O)CCOCC5,C1CC2(CCO1)CNC2
EN300-26982574,849.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOC5([C@H]4C(=O)O)CCC5,C1CC2(C1)CNCCO2
EN300-657768,1135.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5COCC(C4)C5C(=O)O,C1NCC2COCC1C2
EN300-27782653,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCO[C@@H]5[C@H]4CC(C5)C(=O)O,C1C[C@@H]2OCCN[C@@H]2C1
EN300-27701950,1015.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H]([C@@H]5[C@@H]4COC5)C(=O)O,C1CN[C@H]2COC[C@@H]2C1
EN300-27150166,1286.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4[C@H]5CCO[C@H]5CC[C@H]4C(=O)O,C1CN[C@H]2CCO[C@H]2C1
EN300-27713257,1015.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5CC[C@H](O[C@H]5C4)C(=O)O,C1CO[C@H]2CNC[C@@H]2C1
EN300-27732609,849.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)CCC[C@H](O5)C(=O)O,C1CCC2(CNC2)OC1
EN300-27733079,849.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)CC[C@H](OC5)C(=O)O,C1COCC2(C1)CNC2
EN300-27148725,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(CCC5)OC[C@H]4C(=O)O,C1CC2(C1)CNCCO2
EN300-6764234,623.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](OC5(C4)CCC5)C(=O)O,C1CC2(C1)CNCCO2
EN300-6759830,1008.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](OCC45CCC5)C(=O)O,C1CC2(C1)COCCN2
EN300-26664549,1265.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5CCCO[C@]5(C4)C(=O)O,C1CO[C@@H]2CNC[C@H]2C1
EN300-7499405,1163.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](OCC45CC5)CC(=O)O,C[C@H]1CNC2(CC2)CO1
EN300-694843,842.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H]5CCOC[C@]5(C4)C(=O)O,C1C[C@@H]2CNC[C@H]2CO1
EN300-7430064,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@]5([C@@H]4COC5)C(=O)O,C1CN[C@H]2COC[C@H]2C1
EN300-37156277,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC5(C4)CC(C5)(C(=O)O)O,OC1CC2(CCNC2)C1
EN300-27107830,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H]5[C@](C4)(CCCO5)C(=O)O,C1CO[C@@H]2CNC[C@H]2C1
EN300-1067453,623.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)C[C@@H](OC5)CC(=O)O,C[C@H]1CC2(CNC2)CO1
EN300-27121994,1327.0,C[C@H]1CC[C@@H](CN1C(=O)OCC2c3ccccc3-c4c2cccc4)CCC(=O)O,CC[C@H]1CC[C@H](C)NC1
EN300-657783,538.0,CC(C)(C1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC(C)C1CCNCC1
EN300-6759871,721.0,CC1(CN(CC[C@@H]1CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4)C,C[C@H]1CCNCC1(C)C
EN300-27113760,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC(CCC4)CC(=O)O,CC1CCCNCCC1
EN300-28247372,920.0,CC(C)(C)[C@H]1CN(C[C@@H]1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CC(C)(C)[C@@H]1CCNC1
EN300-28310721,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCC[C@@H](C4)CCC(=O)O,CC[C@H]1CCCCNC1
EN300-27692836,849.0,CC[C@H]1CN(CC[C@H]1CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CC[C@H]1CNCC[C@H]1C
EN300-7382393,607.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)CCCC(=O)O,CCCC1CCNCC1
EN300-27144380,672.0,CC(C)C1(CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC(C)C1CCNCC1
EN300-7437213,672.0,CC(C)(C)[C@@]1(CCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC(C)(C)[C@H]1CCNC1
EN300-1428705,735.0,CC1(CC[C@@H](N(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)CC(=O)O)C,C[C@H]1CCC(C)(C)CN1
EN300-657790,835.0,CC(C)([C@H]1CCCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CC(C)[C@H]1CCCNC1
EN300-657788,763.0,C[C@@H](CC(=O)O)C1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4,CC(C)C1CCNCC1
EN300-657776,494.0,C[C@@H](CC1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CCCC1CCNCC1
EN300-321615,142.0,CN(C(=O)OCC1c2c(cccc2)-c3c1cccc3)C[C@H]4CC[C@@H](CC4)C(=O)O,CNCC1CCCCC1
EN300-6490088,948.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@H](C[C@H]4C(=O)N)C(=O)O,NC(=O)[C@@H]1CCCCN1
EN300-1719357,237.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCCN(C4=O)CC(=O)O,CN1CCC[C@H](N)C1=O
EN300-6745616,288.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@H]4C(=O)NCC(=O)O,CNC(=O)[C@H]1CCCN1
EN300-26678733,1118.0,CN1CCN([C@H](C1=O)CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,C[C@@H]1NCCN(C)C1=O
EN300-37410726,538.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(=O)N(CC4)CC(=O)O,CN1CCNCCC1=O
EN300-650200,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCN4C[C@H](CC4=O)C(=O)O,NCCN1CCCC1=O
EN300-657792,785.0,C[C@@H](C(=O)O)N1CCN(CC1=O)C(=O)OCC2c3ccccc3-c4c2cccc4,CCN1CCNCC1=O
EN300-657791,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCN(C4=O)CCC(=O)O,CCN1CC[C@H](N)C1=O
EN300-657793,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@H]4C(=O)NCC(=O)O,CNC(=O)[C@@H]1CCCN1
EN300-1556391,2687.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)NCCN4CCC(CC4)C(=O)O,NCCN1CCCCC1
EN300-650219,1459.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CN4CCCCC4)C(=O)O,NCCN1CCCCC1
EN300-657804,763.0,CC(C)(C(=O)O)N1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4,CC(C)N1CCNCC1
EN300-657797,666.0,CN(CC(=O)O)C1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4,CN(C)C1CCNCC1
EN300-27150506,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5C(C4)OC(CO5)C(=O)O,C1COC2CNCC2O1
EN300-37101573,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC5(C4)COC[C@H](O5)C(=O)O,C1COC2(CNC2)CO1
EN300-26674972,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@]5(CCC[C@@]5(C4)F)C(=O)O,F[C@]12CCC[C@H]1CNC2
EN300-657806,538.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@](C5(C4)CCC5)(C(=O)O)F,F[C@H]1CNCC12CCC2
EN300-43608043,607.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)C[C@@H](C(=O)O)O,OCCC1CCNCC1
EN300-43354685,481.0,CC1(CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)OCC(=O)O,COC1(C)CCNCC1
EN300-657814,842.0,COC[C@]1(CCCCN1C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COC[C@@H]1CCCCN1
EN300-657807,763.0,COCC[C@@]1(CCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COCC[C@H]1CCNC1
EN300-7549589,1118.0,CO[C@@H](C1CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COCC1CCNCC1
EN300-7425159,1008.0,CC1(CO[C@H](CN1C(=O)OCC2c3ccccc3-c4c2cccc4)CC(=O)O)C,C[C@H]1CNC(C)(C)CO1
EN300-1661039,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)COCC(=O)O,COCC1CCNCC1
EN300-3415102,1065.0,CN(C(C1CCCOC1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNC[C@H]1CCCOC1
EN300-657818,546.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)OCCC(=O)O,CCOC1CCNCC1
EN300-658329,763.0,COC[C@@]1(CCCN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COC[C@H]1CCCNC1
EN300-657816,644.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC[C@@H](C4)COCC(=O)O,COC[C@H]1CCCNC1
EN300-266245,708.0,COCC1(CCN(CC1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,COCC1CCNCC1
EN300-2007968,666.0,CCCCC[C@@H](C(=O)O)N(CC)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCCCCNCC
EN300-81480,601.0,CCCCCC[C@@H](C(=O)O)N(C)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCCCCCNC
EN300-27165901,252.0,CN(C)C(=O)CC[C@@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CN(C)C(=O)CCCN
EN300-37454445,252.0,CN(C)C(=O)CC[C@H](C(=O)O)NC(=O)OCC1c2ccccc2-c3c1cccc3,CN(C)C(=O)CCCN
EN300-650287,701.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@@H](CN4CCOCC4)C(=O)O,NCCN1CCOCC1
EN300-657820,749.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@](C5(C4)COC5)(C(=O)O)F,F[C@H]1CNCC12COC2
EN300-27779311,1235.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(OC(C4)CO)CC(=O)O,CC1CNCC(CO)O1
EN300-27707846,842.0,CO[C@H]1CN([C@@H]([C@H]1OC)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CO[C@H]1CNC[C@H]1OC
EN300-1073356,1235.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](O[C@H](C4)CO)CC(=O)O,C[C@@H]1CNC[C@H](CO)O1
EN300-81339,637.0,CCOCCN(C[C@H](C)C(=O)O)C(=O)OCC1c2ccccc2-c3c1cccc3,CCCNCCOCC
EN300-657824,693.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)SCC(=O)O,CSC1CCNCC1
EN300-313008,714.0,c1ccc2c(c1)CCN([C@H]2C(=O)O)C(=O)OCC3c4ccccc4-c5c3cccc5,c1ccc2c(c1)CCNC2
EN300-657826,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5cccc(c5C4)C(=O)O,c1ccc2c(c1)CCNC2
EN300-2008105,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@H](c5c4cccc5)C(=O)O,c1ccc2c(c1)CCCN2
EN300-657833,672.0,c1ccc2c(c1)CN(C[C@H]2C(=O)O)C(=O)OCC3c4ccccc4-c5c3cccc5,c1ccc2c(c1)CCNC2
EN300-624077,19.0,c1ccc2c(c1)C[C@H](N(C2)C(=O)OCC3c4ccccc4-c5c3cccc5)C(=O)O,c1ccc2c(c1)CCNC2
EN300-657827,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5cc(ccc5C4)C(=O)O,c1ccc2c(c1)CCNC2
EN300-26666597,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)c5cccc(c5)C(=O)O,c1ccc(C2CNC2)cc1
EN300-81128,19.0,c1ccc2c(c1)C[C@@H](N(C2)C(=O)OCC3c4ccccc4-c5c3cccc5)C(=O)O,c1ccc2c(c1)CCNC2
EN300-657832,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5c4cc(cc5)CC(=O)O,Cc1ccc2c(c1)NCC2
EN300-7541479,1065.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)c5ccc(cc5)C(=O)O,c1ccc(C2CNC2)cc1
EN300-1692932,607.0,c1ccc(cc1)[C@H]2CN([C@@H]2C(=O)O)C(=O)OCC3c4ccccc4-c5c3cccc5,c1ccc(C2CNC2)cc1
EN300-81369,693.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCc5c4ccc(c5)C(=O)O,c1ccc2c(c1)CCCN2
EN300-657834,546.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCc5c4cccc5C(=O)O,c1ccc2c(c1)CCCN2
EN300-657831,1015.0,c1ccc2c(c1)CN([C@H]2CC(=O)O)C(=O)OCC3c4ccccc4-c5c3cccc5,C[C@@H]1NCc2ccccc21
EN300-658318,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5c(cccc5C(=O)O)C4,c1ccc2c(c1)CCNC2
EN300-195357,594.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5ccc(cc5C4)C(=O)O,c1ccc2c(c1)CCNC2
EN300-2009232,1015.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5cc(cnc5C4)C(=O)O,c1cnc2c(c1)CCNC2
EN300-7547681,1118.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCc5c4ncc(c5)C(=O)O,c1cnc2c(c1)CCCN2
EN300-657835,623.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5ccc(nc5C4)C(=O)O,c1cnc2c(c1)CCNC2
EN300-6492385,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCCc5c4ccc(n5)C(=O)O,c1cnc2c(c1)NCCC2
EN300-755438,877.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5c(c(ccn5)C(=O)O)C4,c1cnc2c(c1)CNCC2
EN300-6472574,891.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@@H](C(C4)(F)F)CC(=O)O,C[C@H]1CCNCC1(F)F
EN300-6480571,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCC(CC4)(C(F)F)C(=O)O,FC(F)C1CCNCC1
EN300-28228556,1015.0,C[C@@]1(CCN(CC1(F)F)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,C[C@@H]1CCNCC1(F)F
EN300-3421775,2126.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOc5c4cccc5C(=O)O,c1ccc2c(c1)NCCO2
EN300-6492454,672.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCOc5c4ccc(c5)C(=O)O,c1ccc2c(c1)NCCO2
EN300-657837,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](Oc5c4cccc5)C(=O)O,c1ccc2c(c1)NCCO2
EN300-27780798,1040.0,CS(=O)(=O)C1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(=O)O,CS(=O)(=O)C1CNC1
EN300-3421776,1135.0,CN(C(=O)OCC1c2ccccc2-c3c1cccc3)C4(CS(=O)(=O)C4)C(=O)O,CNC1CS(=O)(=O)C1
EN300-755417,770.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCS(=O)(=O)[C@@H](C4)C(=O)O,O=S1(=O)CCNCC1
EN300-657841,701.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCS(=O)(=O)C[C@H]4C(=O)O,O=S1(=O)CCNCC1
EN300-3421781,487.0,Cc1ccc(cc1)[C@H](C(=O)O)N(C)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCc1ccc(C)cc1
EN300-81053,629.0,Cc1ccc(cc1)N(CCC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CCNc1ccc(C)cc1
EN300-81059,601.0,Cc1ccccc1N(CCC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CCNc1ccccc1C
EN300-657855,198.0,C[C@@H](C(=O)O)N(Cc1ccccc1)C(=O)OCC2c3ccccc3-c4c2cccc4,CCNCc1ccccc1
EN300-1703203,19.0,CN([C@H](Cc1ccccc1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCCc1ccccc1
EN300-1692653,19.0,CN([C@@H](Cc1ccccc1)C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCCc1ccccc1
EN300-81461,106.0,c1ccc(cc1)CCN(CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCCc1ccccc1
EN300-81449,231.0,Cc1cccc(c1)CN(CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCc1cccc(C)c1
EN300-81123,1117.0,c1ccc(cc1)CN(CCC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CCNCc1ccccc1
EN300-657856,701.0,CN(CCc1ccccc1C(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNCCc1ccccc1
EN300-657851,198.0,C[C@H](C(=O)O)N(Cc1ccccc1)C(=O)OCC2c3ccccc3-c4c2cccc4,CCNCc1ccccc1
EN300-81186,701.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N(CCC(=O)O)Cc4ccccn4,CCNCc1ccccn1
EN300-81367,601.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N(CCC(=O)O)Cc4cccnc4,CCNCc1cccnc1
EN300-658339,920.0,C[C@H]1c2ccc(n2CCN1C(=O)OCC3c4ccccc4-c5c3cccc5)C(=O)O,C[C@@H]1NCCn2cccc21
EN300-7491990,666.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N[C@H]4CCN(C4)CC(=O)O,CN1CC[C@H](N)C1
EN300-7355619,735.0,COC1(CN(C1)C(=O)OCC2c3ccccc3-c4c2cccc4)C(C(=O)O)(F)F,COC1(C(F)F)CNC1
EN300-44826987,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@@H]4C(=O)O)OC(F)F,FC(F)O[C@@H]1CCNC1
EN300-43359296,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](C[C@H]4C(=O)O)OC(F)F,FC(F)O[C@H]1CCNC1
EN300-814163,2296.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@@H](C[C@H]4C(=O)O)OC(F)F,FC(F)O[C@@H]1CCNC1
EN300-1067807,920.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC[C@](C4)(C(C(=O)O)(F)F)O,O[C@@]1(C(F)F)CCNC1
EN300-657863,1023.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4C[C@H](C[C@@H]4C(=O)O)OC(F)F,FC(F)O[C@H]1CCNC1
EN300-37469534,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4Cc5c(ccc(c5C4)F)C(=O)O,Fc1cccc2c1CNC2
EN300-6739882,743.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4c5cc(ccc5C[C@H]4C(=O)O)F,Fc1ccc2c(c1)NCC2
EN300-814160,601.0,COc1cccc(c1)N(CC(=O)O)C(=O)OCC2c3ccccc3-c4c2cccc4,CNc1cccc(OC)c1
EN300-6504387,849.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4Cc5nccn5C[C@@H](C4)C(=O)O,c1cn2c(n1)CNCCC2
EN300-37456479,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)(CC(=O)O)n5ccnc5,CC1(n2ccnc2)CNC1
EN300-39667352,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CC(C4)(CC(=O)O)n5cccn5,CC1(n2cccn2)CNC1
EN300-1723652,792.0,Cn1c2c(cn1)[C@@H](N(CC2)C(=O)OCC3c4ccccc4-c5c3cccc5)C(=O)O,Cn1ncc2c1CCNC2
EN300-35432223,735.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4CCc5c(ncn5CC4)C(=O)O,c1ncn2c1CCNCC2
EN300-6737581,977.0,c1ccc2c(c1)-c3ccccc3C2COC(=O)N4Cc5ccnn5C[C@@H](C4)C(=O)O,c1cc2n(n1)CCCNC2
